locus_tag,mutation_density,mutation_count,avg_length,start,end,strand,type,gc_content,cpg_excess,gene_names
b0214,0.002136752136752137,1,468.0,235535,236002,-,CDS,0.5042735042735043,1.0456216216216216,rnhA;cer;dasF;ECK0214;herA;rnh;sdrA;sin;NP_414750.1
b0215,0.0,0,732.0,236067,236798,+,CDS,0.5013661202185792,1.3163100161841397,dnaQ;ECK0215;mutD;NP_414751.1
b0217,0.0,0,786.0,237335,238120,+,CDS,0.42748091603053434,0.7804532075605518,yafT;ECK0217;NP_414752.1
b4586,0.0,0,480.0,238257,238736,-,CDS,0.30625,1.161578555472822,ykfM;ECK4397;YP_001165307.1
b0219,0.0,0,771.0,239419,240189,-,CDS,0.5473411154345007,1.169873784398924,yafV;ECK0220;NP_414754.1
b0220,0.0,0,474.0,240343,240816,+,CDS,0.5,1.101525054466231,ivy;ECK0221;ykfE;NP_414755.1
b0221,0.0008179959100204499,2,2445.0,240859,243303,-,CDS,0.5689161554192229,1.1815268790443008,fadE;ECK0222;yafH;NP_414756.2
b0222,0.0017271157167530224,1,579.0,243543,244121,+,CDS,0.5094991364421416,1.4418926397343663,gmhA;ECK0223;lpcA;tfrA;yafI;NP_414757.1
b0223,0.0,0,768.0,244327,245094,+,CDS,0.5364583333333334,1.1046190846714297,yafJ;ECK0224;NP_414758.1
b0224,0.0,0,741.0,245065,245805,-,CDS,0.4844804318488529,1.0809124767225324,dpaA;ECK0225;ldtF;yafK;NP_414759.1
b0225,0.0,0,279.0,245961,246239,-,CDS,0.3942652329749104,1.2916666666666667,yafQ;ECK0226;NP_414760.1
b0226,0.0,0,261.0,246242,246502,-,CDS,0.4674329501915709,1.3359375,dinJ;ECK0227;sosA;NP_414761.1
b0227,0.0013333333333333333,1,750.0,246712,247461,+,CDS,0.524,1.1266511266511268,yafL;ECK0228;NP_414762.1
b0228,0.002008032128514056,1,498.0,247637,248134,+,CDS,0.44779116465863456,1.2105007292173067,rayT;ECK0229;yafM;NP_414763.1
b0231,0.000946969696969697,1,1056.0,250898,251953,+,CDS,0.5416666666666666,1.2667450058754408,dinB;dinP;ECK0232;NP_414766.1
b0232,0.0,0,294.0,252005,252298,+,CDS,0.4217687074829932,1.3766909469302808,yafN;ECK0233;NP_414767.1
b0233,0.0,0,399.0,252301,252699,+,CDS,0.43609022556390975,1.1611111111111112,yafO;ECK0234;NP_414768.1
b0234,0.0,0,453.0,252709,253161,+,CDS,0.4326710816777042,1.3678675551853394,yafP;ECK0235;NP_414769.1
b0237,0.0,0,1458.0,254259,255716,-,CDS,0.5137174211248285,1.0619537275064268,pepD;ECK0238;pepH;NP_414772.1
b0238,0.002178649237472767,1,459.0,255977,256435,+,CDS,0.5185185185185185,1.3349648861459884,gpt;ECK0239;glyD;gpp;gxu;NP_414773.1
b0239,0.0,0,1245.0,256527,257771,+,CDS,0.5365461847389559,1.172211262553802,frsA;ECK0240;yafA;NP_414774.1
b0241,0.000946969696969697,1,1056.0,259045,260100,-,CDS,0.44696969696969696,1.2679607764658796,phoE;ECK0242;ompE;NP_414776.1
b0242,0.0,0,1104.0,260388,261491,+,CDS,0.5625,1.3201622127482582,proB;ECK0243;pro(2);pro2;NP_414777.1
b0243,0.0,0,1254.0,261503,262756,+,CDS,0.5430622009569378,1.3487379651314078,proA;ECK0244;pro(1);pro1;NP_414778.1
b0245,0.0,0,342.0,263328,263669,-,CDS,0.5116959064327485,0.9395604395604396,ykfI;ECK0246;NP_414779.1
b0246,0.0,0,318.0,263690,264007,-,CDS,0.5691823899371069,0.7520537714712472,yafW;ECK0247;NP_414780.1
b4504,0.0,0,222.0,264026,264247,-,CDS,0.5585585585585585,1.165966386554622,ykfH;ECK0248;YP_588435.1
b0247,0.0,0,477.0,264256,264732,-,CDS,0.5849056603773585,1.0324675324675325,ykfG;ECK0249;NP_414781.1
b0248,0.0,0,459.0,264748,265206,-,CDS,0.5555555555555556,0.9963408583478045,yafX;ECK0250;NP_414782.1
b0249,0.0,0,240.0,265304,265543,-,CDS,0.5875,0.9197256958450988,ykfF;ECK0251;NP_414783.1
b0250,0.0,0,468.0,265620,266087,-,CDS,0.5256410256410257,0.959016393442623,ykfB;ECK0252;NP_414784.1
b0251,0.0,0,444.0,266110,266553,-,CDS,0.5067567567567568,0.7730294396961064,yafY;ECK0253;NP_414785.4
b0252,0.0,0,822.0,267184,268005,-,CDS,0.5778588807785888,0.9800341661328209,yafZ;ECK0254;NP_414786.4
b0253,0.003472222222222222,3,864.0,268097,268960,-,CDS,0.5682870370370371,1.0080336011200373,ykfA;ECK0255;NP_414787.4
b0254,0.0,0,894.0,269289,270182,-,CDS,0.4798657718120805,0.9132759520083464,perR;ECK0256;NP_414788.1
b0256,0.0,0,1152.0,270603,271754,+,CDS,0.4583333333333333,1.0089738251468117,insI1;ECK0258;tra8-1;NP_414790.1
b0259,0.0,0,999.0,274101,275081,-,CDS,0.5504587155963303,0.794484633018078,insH1;ECK0261;trs5;trs5-1;yi52_1;NP_414793.2
b0260,0.0,0,1404.0,275325,276728,+,CDS,0.5484330484330484,1.1797835710772258,mmuP;ECK0262;ykfD;NP_414794.4
b0261,0.0,0,933.0,276715,277647,+,CDS,0.6034297963558414,1.2779185867895546,mmuM;ECK0263;yagD;NP_414795.1
b0262,0.0,0,1047.0,277756,278802,-,CDS,0.5635148042024832,1.216825462579398,afuC;ECK0264;fbpC;yagC;NP_414796.2
b0264,0.0,0,504.0,279178,279681,-,CDS,0.5515873015873016,1.23375,insB2;ECK0022;NP_414798.1
b0265,0.0,0,276.0,279600,279875,-,CDS,0.532608695652174,0.9292929292929293,insA2;ECK0023;NP_414799.1
b0267,0.0,0,1155.0,280829,281983,-,CDS,0.6207792207792208,0.9641519737868622,yagA;ECK0268;NP_414801.1
b0268,0.0022002200220022,2,909.0,282278,283186,+,CDS,0.6160616061606161,1.2213989557739557,yagE;ECK0269;NP_414802.2
b0269,0.0005081300813008131,1,1968.0,283201,285168,+,CDS,0.6671747967479674,1.2397786972895066,yagF;ECK0270;NP_414803.1
b0270,0.0014461315979754157,2,1383.0,285395,286777,+,CDS,0.6247288503253796,1.0463330614697801,yagG;ECK0271;NP_414804.1
b0271,0.0,0,1611.0,286789,288399,+,CDS,0.643699565487275,1.1595547102260013,yagH;ECK0272;NP_414805.1
b0272,0.0,0,759.0,288404,289162,-,CDS,0.6324110671936759,1.0542398777692894,xynR;ECK0273;yagI;NP_414806.1
b0273,0.0,0,1005.0,289301,290305,-,CDS,0.5880597014925373,1.1953125,argF;ECK0274;NP_414807.1
b0274,0.00992063492063492,5,504.0,290649,291152,-,CDS,0.5515873015873016,1.23375,insB3;ECK0022;NP_414808.1
b0275,0.010869565217391304,3,276.0,291071,291346,-,CDS,0.532608695652174,0.9292929292929293,insA3;ECK0023;NP_414809.1
b0277,0.0,0,627.0,292322,292948,-,CDS,0.4481658692185008,0.7625418060200669,yagK;ECK0276;NP_414811.1
b0278,0.0,0,699.0,293220,293918,-,CDS,0.37339055793991416,0.7831701851633447,yagL;ECK0277;NP_414812.1
b0279,0.0011695906432748538,1,855.0,293945,294799,-,CDS,0.36257309941520466,0.6762832521543649,yagM;ECK0278;NP_414813.1
b0280,0.0,0,441.0,295139,295579,-,CDS,0.43537414965986393,0.7935222672064778,yagN;ECK0279;NP_414814.1
b0281,0.0007137758743754461,1,1401.0,295696,297096,-,CDS,0.44325481798715205,1.0172392332586508,intF;ECK0280;yagO;NP_414815.1
b0283,0.0010449320794148381,1,957.0,297770,298726,-,CDS,0.599791013584117,1.058100965919446,paoD;ECK0282;yagQ;NP_414817.1
b0284,0.00045475216007276033,1,2199.0,298736,300934,-,CDS,0.5943610732150978,1.1638571823346744,paoC;ECK0283;yagR;NP_414818.1
b0285,0.0,0,957.0,300931,301887,-,CDS,0.6071055381400209,1.1910039113428945,paoB;ECK0284;yagS;NP_414819.1
b0286,0.0,0,690.0,301884,302573,-,CDS,0.5478260869565217,1.0045636531623596,paoA;ECK0285;yagT;NP_414820.1
b0287,0.004878048780487805,3,615.0,302991,303605,+,CDS,0.45203252032520325,0.7984109674404113,yagU;ECK0286;NP_414821.1
b0288,0.0,0,330.0,303853,304182,-,CDS,0.503030303030303,1.0072674418604652,ykgJ;ECK0287;NP_414822.1
b0289,0.0014064697609001407,1,711.0,304495,305205,-,CDS,0.530239099859353,1.082741116751269,ecpE;ECK0288;matF;yagV;NP_414823.2
b0290,0.0,0,1644.0,305174,306817,-,CDS,0.5158150851581509,1.170940170940171,ecpD;ECK0289;matE;yagW;NP_414824.1
b0291,0.0,0,2526.0,306807,309332,-,CDS,0.552652414885194,1.0741119629255307,ecpC;ECK0290;matD;yagX;NP_414825.1
b0292,0.0,0,669.0,309358,310026,-,CDS,0.5485799701046338,1.0996055226824457,ecpB;ECK0291;matC;yagY;NP_414826.1
b0293,0.0017006802721088435,1,588.0,310084,310671,-,CDS,0.5289115646258503,0.9972697939935468,ecpA;ECK0292;matB;yagZ;NP_414827.1
b0294,0.001692047377326565,1,591.0,310746,311336,-,CDS,0.39086294416243655,0.9705192367844855,matA;ECK0293;ecpR;ykgK;NP_414828.1
b0295,0.0,0,228.0,312112,312339,+,CDS,0.43859649122807015,0.6649999999999999,ykgL;ECK0294;NP_414829.1
b4506,0.0,0,141.0,312374,312514,-,CDS,0.41843971631205673,1.46875,ykgO;ECK0295;YP_588437.1
b0296,0.0,0,264.0,312514,312777,-,CDS,0.4583333333333333,1.087912087912088,ykgM;ECK0296;NP_414830.1
b4671,0.0,0,102.0,313141,313242,-,CDS,0.28431372549019607,1.4571428571428573,ykgR;ECK4486;YP_002791238.1
b0298,0.0,0,300.0,315291,315590,+,CDS,0.5,1.0198604401502953,insE1;ECK0298;NP_414832.2
b0299,0.010380622837370242,9,867.0,315587,316453,+,CDS,0.5513264129181085,1.0248588567395907,insF1;ECK0299;tra5-5;NP_414833.1
b0301,0.0,0,594.0,317726,318319,-,CDS,0.4494949494949495,0.8709677419354839,rclC;ECK0301;ykgB;NP_414835.2
b0303,0.004219409282700422,1,237.0,318331,318567,-,CDS,0.35443037974683544,0.9452991452991453,rclB;ECK0302;ykgI;NP_414837.2
b0304,0.0015082956259426848,2,1326.0,318676,320001,-,CDS,0.4555052790346908,1.1299093655589125,rclA;ECK0303;ykgC;NP_414838.2
b0305,0.0011695906432748538,1,855.0,320227,321081,+,CDS,0.512280701754386,1.0561080288914477,rclR;ECK0304;ykgD;NP_414839.1
b0306,0.001388888888888889,1,720.0,321608,322327,+,CDS,0.5055555555555555,0.9763313609467454,ykgE;ECK0305;NP_414840.1
b0307,0.0,0,1428.0,322338,323765,+,CDS,0.5021008403361344,1.1284790820439063,ykgF;ECK0306;NP_414841.1
b0308,0.0028735632183908046,2,696.0,323758,324453,+,CDS,0.521551724137931,1.2305210918114144,ykgG;ECK0307;NP_414842.4
b0310,0.0,0,669.0,324696,325364,-,CDS,0.3692077727952167,0.5288537549407115,ykgH;ECK0308;NP_414844.1
b0311,0.0011968880909634949,2,1671.0,325577,327247,-,CDS,0.5709156193895871,1.2200299085151303,betA;ECK0309;NP_414845.1
b0312,0.0006788866259334691,1,1473.0,327261,328733,-,CDS,0.5824847250509165,1.3376564054878546,betB;ECK0310;NP_414846.1
b0313,0.0,0,588.0,328747,329334,-,CDS,0.5680272108843537,1.1399849208343804,betI;ECK0311;NP_414847.3
b0314,0.0004916420845624386,1,2034.0,329463,331496,+,CDS,0.5530973451327433,1.2013184133314705,betT;ECK0312;NP_414848.1
b0315,0.0,0,1089.0,332371,333459,+,CDS,0.4591368227731864,1.1391396707381838,pdeL;ECK0313;yahA;NP_414849.1
b0316,0.0,0,933.0,333501,334433,-,CDS,0.4930332261521972,1.1466033918814165,yahB;ECK0314;NP_414850.1
b0317,0.002008032128514056,1,498.0,334525,335022,-,CDS,0.5281124497991968,1.204644412191582,yahC;ECK0315;NP_414851.1
b0318,0.0033003300330033004,2,606.0,335280,335885,+,CDS,0.4537953795379538,1.197500534073916,yahD;ECK0316;NP_414852.1
b0319,0.0,0,864.0,335925,336788,+,CDS,0.4710648148148148,1.1511627906976745,yahE;ECK0317;NP_414853.1
b0320,0.0006459948320413437,1,1548.0,336778,338325,+,CDS,0.5555555555555556,1.3017295631605217,yahF;ECK0318;NP_414854.1
b0321,0.0,0,1419.0,338325,339743,+,CDS,0.5835095137420718,1.316457925980729,yahG;ECK0319;NP_414855.1
b0323,0.0010515247108307045,1,951.0,340165,341115,+,CDS,0.5615141955835962,1.1910249915569064,yahI;ECK0321;NP_414857.1
b0324,0.0,0,1383.0,341125,342507,+,CDS,0.5625451916124368,1.1333668182298826,yahJ;ECK0322;NP_414858.1
b0325,0.0009523809523809524,1,1050.0,342884,343933,+,CDS,0.5333333333333333,1.2058064516129032,yahK;ECK0323;NP_414859.1
b0326,0.0012254901960784314,1,816.0,344176,344991,+,CDS,0.38848039215686275,1.0105465004793863,yahL;ECK0324;NP_414860.1
b0327,0.0,0,246.0,345404,345649,+,CDS,0.46747967479674796,0.6737674984783932,yahM;ECK0325;NP_414861.2
b0328,0.001488095238095238,1,672.0,345666,346337,-,CDS,0.49404761904761907,1.2502553626149133,yahN;ECK0326;NP_414862.1
b0329,0.0,0,276.0,346484,346759,+,CDS,0.38768115942028986,1.2034883720930232,yahO;ECK0327;NP_414863.1
b0330,0.000630119722747322,1,1587.0,346857,348443,-,CDS,0.5519848771266541,1.2344391950092664,prpR;ECK0328;yahP;NP_414864.1
b0331,0.0,0,891.0,348682,349572,+,CDS,0.5611672278338945,1.313253977154392,prpB;ECK0329;yahQ;NP_414865.1
b0333,0.0008547008547008547,1,1170.0,350012,351181,+,CDS,0.5564102564102564,1.3144826283987914,prpC;ECK0330;yahS;yzzD;NP_414867.1
b0334,0.0006887052341597796,1,1452.0,351215,352666,+,CDS,0.5695592286501377,1.3035029044182362,prpD;acnC;ECK0331;yahT;NP_414868.1
b0335,0.0010598834128245894,2,1887.0,352706,354592,+,CDS,0.5839957604663487,1.284735942756448,prpE;ECK0332;yahU;NP_414869.1
b0336,0.0007936507936507937,1,1260.0,354922,356181,+,CDS,0.5388888888888889,1.1125098347757671,codB;ECK0333;NP_414870.1
b0337,0.0,0,1284.0,356171,357454,+,CDS,0.5342679127725857,1.2236062895650397,codA;ECK0334;NP_414871.1
b0338,0.0,0,900.0,357791,358690,-,CDS,0.55,1.1179393305439331,cynR;ECK0335;NP_414872.3
b0339,0.0,0,660.0,358799,359458,+,CDS,0.5727272727272728,1.2018153294486777,cynT;ECK0336;NP_414873.1
b0340,0.0,0,471.0,359489,359959,+,CDS,0.505307855626327,1.1974576271186441,cynS;cnt;cyaN;ECK0337;NP_414874.1
b0341,0.0,0,1155.0,359992,361146,+,CDS,0.587012987012987,0.9244388544891641,cynX;ECK0338;NP_414875.1
b0342,0.0,0,612.0,361249,361860,-,CDS,0.42810457516339867,1.4294890510948906,lacA;ECK0339;NP_414876.1
b0343,0.0007974481658692185,1,1254.0,361926,363179,-,CDS,0.46331738437001596,1.0704225352112677,lacY;ECK0340;NP_414877.1
b0344,0.000975609756097561,3,3075.0,363231,366305,-,CDS,0.5626016260162602,1.1926638633883289,lacZ;ECK0341;NP_414878.1
b0345,0.0,0,1083.0,366428,367510,-,CDS,0.5632502308402585,1.1064211896030713,lacI;ECK0342;NP_414879.3
b0346,0.0035971223021582736,3,834.0,367587,368420,-,CDS,0.5575539568345323,1.1359853714968096,mhpR;ECK0343;NP_414880.2
b0347,0.0018018018018018018,3,1665.0,368611,370275,+,CDS,0.56996996996997,1.2634581391611763,mhpA;ECK0344;NP_414881.1
b0348,0.0,0,945.0,370277,371221,+,CDS,0.5777777777777777,1.0320488620429296,mhpB;ECK0345;NP_414882.1
b0349,0.0,0,867.0,371239,372105,+,CDS,0.5467128027681661,1.1784737002128307,mhpC;ECK0346;NP_414883.5
b0350,0.0012345679012345679,1,810.0,372115,372924,+,CDS,0.5518518518518518,1.2966039876803372,mhpD;ECK0347;mhpS;NP_414884.2
b0351,0.0,0,951.0,372921,373871,+,CDS,0.544689800210305,1.2258093525179856,mhpF;ECK0348;NP_414885.1
b0352,0.0,0,1014.0,373868,374881,+,CDS,0.5650887573964497,1.3161993769470404,mhpE;ECK0349;NP_414886.1
b0353,0.0008250825082508251,1,1212.0,375459,376670,+,CDS,0.5742574257425742,1.0716271477517152,mhpT;ECK0350;yaiK;NP_414887.2
b0354,0.0,0,540.0,376772,377311,+,CDS,0.48148148148148145,1.3003431461080006,yaiL;ECK0351;NP_414888.4
b0355,0.001199040767386091,1,834.0,377535,378368,-,CDS,0.4856115107913669,1.12162558685446,frmB;ECK0352;yaiM;NP_414889.1
b0356,0.0018018018018018018,2,1110.0,378462,379571,-,CDS,0.5369369369369369,1.2294303797468353,frmA;adhC;ECK0353;NP_414890.1
b0357,0.0,0,276.0,379606,379881,-,CDS,0.532608695652174,1.1358024691358024,frmR;ECK0354;yaiN;NP_414891.4
b0358,0.0012919896640826874,1,774.0,380069,380842,-,CDS,0.5012919896640827,1.2545237146273416,yaiO;ECK0355;NP_414892.1
b0360,0.0,0,366.0,381351,381716,+,CDS,0.5300546448087432,0.9008025682182985,insC1;ECK0357;yi21-1;NP_414894.2
b0361,0.0,0,906.0,381674,382579,+,CDS,0.5507726269315674,1.1708873184138202,insD1;ECK0358;yi22-1;NP_414895.1
b0363,0.000835421888053467,1,1197.0,382739,383935,-,CDS,0.49958228905597324,1.2219081272084806,yaiP;ECK0360;NP_414897.1
b0364,0.0,0,558.0,384059,384616,-,CDS,0.4336917562724014,0.9977305549824634,yaiS;ECK0361;NP_414898.4
b0365,0.0,0,963.0,385232,386194,+,CDS,0.5628245067497404,1.0777104487389453,tauA;ECK0362;ssiA;yaiR;NP_414899.2
b0366,0.0,0,768.0,386207,386974,+,CDS,0.5598958333333334,1.024201482258805,tauB;ECK0363;ssiB;yaiQ;NP_414900.1
b0367,0.0012077294685990338,1,828.0,386971,387798,+,CDS,0.572463768115942,1.2148239385596291,tauC;ECK0364;ssiC;yaiJ;NP_414901.1
b0368,0.0,0,852.0,387795,388646,+,CDS,0.5446009389671361,1.28456555729283,tauD;ECK0365;ssiD;yaiG;NP_414902.1
b0369,0.0010256410256410256,1,975.0,388753,389727,-,CDS,0.5394871794871795,1.2611178932682248,hemB;ECK0366;ncf;NP_414903.4
b0372,0.008073817762399077,7,867.0,391739,392605,-,CDS,0.5513264129181085,1.0248588567395907,insF2;ECK0299;tra5-1;NP_414906.1
b0373,0.0,0,300.0,392602,392901,-,CDS,0.5,1.0198604401502953,insE2;ECK0298;NP_414907.2
b0375,0.003205128205128205,2,624.0,394506,395129,+,CDS,0.3942307692307692,1.4470284237726099,iprA;ECK0370;yaiV;NP_414909.2
b0376,0.0008635578583765112,1,1158.0,395130,396287,-,CDS,0.5535405872193437,1.1970976613548148,ampH;ECK0371;yaiH;NP_414910.1
b0377,0.000819000819000819,1,1221.0,396639,397859,+,CDS,0.5135135135135135,1.2450036707724936,sbmA;ECK0372;NP_414911.1
b0378,0.0018264840182648401,2,1095.0,397872,398966,+,CDS,0.5342465753424658,1.292126876239026,yaiW;ECK0373;NP_414912.1
b0379,0.003236245954692557,1,309.0,399025,399333,-,CDS,0.5242718446601942,0.9015663390663391,yaiY;ECK0374;NP_414913.1
b0380,0.0,0,213.0,399593,399805,+,CDS,0.48826291079812206,1.1451612903225807,yaiZ;ECK0375;NP_414914.2
b0381,0.0,0,1095.0,399829,400923,-,CDS,0.5105022831050229,1.1403610275399212,ddlA;ECK0376;NP_414915.1
b0382,0.0,0,261.0,401386,401646,+,CDS,0.46360153256704983,1.1763380281690141,iraP;ECK0377;yaiB;NP_414916.1
b0383,0.00211864406779661,3,1416.0,401747,403162,+,CDS,0.5338983050847458,1.1403121783155816,phoA;ECK0378;psiA;NP_414917.2
b0384,0.0,0,321.0,403281,403601,+,CDS,0.4766355140186916,0.9873547505126453,psiF;ECK0379;NP_414918.4
b0385,0.0,0,1116.0,403703,404818,+,CDS,0.5367383512544803,1.1676266762667626,dgcC;adrA;ECK0380;yaiC;NP_414919.1
b0386,0.0012345679012345679,1,810.0,404835,405644,-,CDS,0.5456790123456791,1.1122725036891294,proC;ECK0381;pro(3);Pro2;pro3;NP_414920.1
b0387,0.002178649237472767,1,459.0,405764,406222,+,CDS,0.5642701525054467,1.4690217391304348,yaiI;ECK0382;NP_414921.2
b0388,0.0,0,525.0,406405,406929,+,CDS,0.5219047619047619,1.4060742407199098,aroL;ECK0383;NP_414922.1
b0389,0.0,0,192.0,406979,407170,+,CDS,0.484375,1.0656799259944496,yaiA;ECK0384;NP_414923.1
b0390,0.0,0,678.0,407428,408105,+,CDS,0.4646017699115044,1.051591836734694,aroM;ECK0385;NP_414924.1
b0391,0.0,0,285.0,408177,408461,+,CDS,0.519298245614035,0.9933957072096864,ppnP;ECK0386;yaiE;NP_414925.1
b0393,0.0,0,912.0,409108,410019,-,CDS,0.5153508771929824,1.2551379917792131,rdgC;ECK0388;yaiD;NP_414927.1
b0394,0.0011001100110011,1,909.0,410144,411052,+,CDS,0.5566556655665567,1.3539849082546282,mak;ECK0389;yajF;NP_414928.2
b0396,0.0016877637130801688,2,1185.0,411297,412481,-,CDS,0.5071729957805907,1.2215947290574156,araJ;araT;ECK0390;NP_414930.3
b0397,0.0,0,3147.0,412607,415753,-,CDS,0.5379726723863998,1.1111357660810879,sbcC;ECK0391;NP_414931.1
b0398,0.0,0,1203.0,415750,416952,-,CDS,0.5328345802161264,1.184378289858463,sbcD;ECK0392;yajA;NP_414932.1
b0399,0.0,0,690.0,417142,417831,+,CDS,0.5449275362318841,1.2637362637362637,phoB;ECK0393;phoRc;phoT;NP_414933.1
b0400,0.0,0,1296.0,417889,419184,+,CDS,0.5300925925925926,1.230211397687624,phoR;ECK0394;nmpB;phoR1;R1pho;NP_414934.1
b0401,0.0,0,1320.0,419591,420910,+,CDS,0.556060606060606,1.1867240264806187,brnQ;ECK0395;hrbA;NP_414935.1
b0402,0.000727802037845706,1,1374.0,420986,422359,+,CDS,0.5291120815138283,1.2493581514762517,proY;ECK0396;yajM;NP_414936.1
b0403,0.0005509641873278236,1,1815.0,422518,424332,+,CDS,0.5460055096418733,1.1336385078772837,malZ;ECK0397;NP_414937.2
b0404,0.0,0,582.0,424337,424918,-,CDS,0.5309278350515464,1.389894419306184,acpH;ECK0398;yajB;NP_414938.1
b0405,0.0,0,1071.0,425011,426081,+,CDS,0.5415499533146592,1.464942016057092,queA;ECK0399;tsaA;NP_414939.1
b0406,0.0,0,1128.0,426137,427264,+,CDS,0.5132978723404256,1.2822783295440947,tgt;ECK0400;vacC(S.f.);NP_414940.1
b0407,0.003003003003003003,1,333.0,427287,427619,+,CDS,0.4954954954954955,1.0853333333333333,yajC;ECK0401;NP_414941.1
b0408,0.0005411255411255411,1,1848.0,427647,429494,+,CDS,0.5319264069264069,1.1577794373910877,secD;ECK0402;NP_414942.1
b0409,0.0,0,972.0,429505,430476,+,CDS,0.5164609053497943,1.1852707581227437,secF;ECK0403;NP_414943.1
b0410,0.0,0,348.0,430605,430952,+,CDS,0.47126436781609193,1.3488372093023258,yajD;ECK0404;NP_414944.1
b0411,0.0,0,885.0,431129,432013,-,CDS,0.5050847457627119,1.2579579579579578,tsx;ECK0405;nupA;T6rec;NP_414945.1
b0412,0.0,0,540.0,432312,432851,-,CDS,0.4759259259259259,0.7521802325581395,yajI;ECK0406;NP_414946.4
b0413,0.0,0,450.0,433002,433451,+,CDS,0.5133333333333333,1.4770992366412214,nrdR;ECK0407;ybaD;NP_414947.1
b0414,0.0009057971014492754,1,1104.0,433455,434558,+,CDS,0.5534420289855072,1.1863568956994561,ribD;ECK0408;nusII;ribG;ybaE;NP_414948.1
b0415,0.0,0,471.0,434647,435117,+,CDS,0.5222929936305732,1.034200545611817,ribE;ECK0409;nusIII;ribH;ybaF;NP_414949.1
b0416,0.0,0,420.0,435137,435556,+,CDS,0.5380952380952381,1.1515863689776733,nusB;ECK0410;groNB;ssaD;ssyB;NP_414950.1
b0417,0.0010224948875255625,1,978.0,435634,436611,+,CDS,0.5439672801635992,1.2188296606809041,thiL;ECK0411;thiJ;NP_414951.1
b0418,0.0,0,519.0,436589,437107,+,CDS,0.5317919075144508,1.0880503144654088,pgpA;ECK0412;yajN;NP_414952.1
b0419,0.0,0,975.0,437161,438135,-,CDS,0.5302564102564102,1.3500496673790674,yajO;ECK0413;NP_414953.2
b0420,0.0010735373054213634,2,1863.0,438315,440177,-,CDS,0.5426731078904992,1.2619480183869882,dxs;ECK0414;yajP;NP_414954.1
b0421,0.0,0,900.0,440202,441101,-,CDS,0.5422222222222223,1.209535168914946,ispA;ECK0415;NP_414955.1
b0422,0.0,0,243.0,441101,441343,-,CDS,0.551440329218107,1.0848214285714286,xseB;ECK0416;yajE;NP_414956.1
b0423,0.0,0,1449.0,441549,442997,+,CDS,0.5217391304347826,1.4135692428623565,thiI;ECK0417;nuvA;yajK;NP_414957.1
b0424,0.0,0,591.0,443051,443641,-,CDS,0.5651438240270727,1.1951034557469398,yajL;ECK0418;thiJ;NP_414958.4
b0425,0.0021929824561403508,2,912.0,443604,444515,-,CDS,0.518640350877193,1.1742489270386265,panE;apbA;ECK0419;NP_414959.1
b0426,0.0,0,492.0,444683,445174,+,CDS,0.5,1.3178865599678564,yajQ;ECK0420;NP_414960.2
b0427,0.0007326007326007326,1,1365.0,445302,446666,-,CDS,0.526007326007326,1.1026021080368906,yajR;ECK0421;NP_414961.4
b0428,0.0,0,891.0,446815,447705,-,CDS,0.5375982042648709,0.9584023981661083,cyoE;ECK0422;NP_414962.1
b0429,0.0,0,330.0,447717,448046,-,CDS,0.49696969696969695,0.6871932173136993,cyoD;ECK0423;NP_414963.1
b0430,0.0,0,615.0,448046,448660,-,CDS,0.5349593495934959,0.9774894655134175,cyoC;ECK0424;NP_414964.1
b0431,0.0,0,1992.0,448650,450641,-,CDS,0.5296184738955824,1.1243879113846684,cyoB;ECK0425;NP_414965.1
b0432,0.0,0,948.0,450663,451610,-,CDS,0.509493670886076,0.8943089430894309,cyoA;ECK0426;NP_414966.1
b0433,0.0006775067750677507,1,1476.0,452070,453545,-,CDS,0.5365853658536586,1.0556928559112593,ampG;ECK0427;NP_414967.1
b0434,0.0017271157167530224,1,579.0,453589,454167,-,CDS,0.5129533678756477,1.2210709701081972,yajG;ECK0428;NP_414968.4
b0435,0.0,0,318.0,454472,454789,+,CDS,0.48427672955974843,1.1332088919056509,bolA;ECK0429;NP_414969.4
